Id,Year,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Player_Type,Position_Type,Position,Drafted
703,2018,22.0,Oklahoma St.,1.9558,106.594207,4.9,66.04,,,,,offense,backs_receivers,QB,1.0
704,2019,21.0,Alabama,1.778,99.7903214,,,,,,,offense,backs_receivers,RB,1.0
705,2010,22.0,Troy,1.905,103.8726527,4.93,80.01,20.0,269.24,7.07,4.43,offense,backs_receivers,QB,1.0
706,2009,,Missouri,1.9304,113.8516849,4.63,78.74,22.0,287.02,7.31,4.58,defense,defensive_lineman,DE,1.0
707,2015,22.0,Toledo,1.9304,136.5313034,5.08,,,,,,offense,offensive_lineman,C,0.0
708,2016,22.0,UCLA,1.8034,83.00740371,4.96,,,,,,special_teams,kicking_specialist,K,0.0
709,2017,21.0,Kentucky,1.7018,86.1825503,4.51,91.44,18.0,307.34,6.86,4.18,offense,backs_receivers,RB,0.0
710,2014,22.0,Kent St.,1.7272,78.47148001,4.26,96.52,20.0,309.88,6.86,4.06,offense,backs_receivers,WR,1.0
711,2018,21.0,Georgia,1.9304,130.6346026,5.06,82.55,,281.94,7.68,4.56,defense,defensive_lineman,DT,0.0
712,2015,22.0,Kansas St.,1.778,82.55381134,4.4,90.17,,307.34,6.89,4.07,offense,backs_receivers,WR,1.0
713,2009,21.0,Arizona,1.7272,88.45051215,4.3,102.87,,320.04,6.65,4.28,offense,backs_receivers,WR,1.0
714,2016,24.0,Western Kentucky,1.905,96.61517481,5.22,68.58,,261.62,7.49,4.52,offense,backs_receivers,QB,1.0
715,2016,23.0,Michigan St.,1.9304,98.42954429,4.79,83.82,,287.02,7.21,4.28,offense,backs_receivers,QB,1.0
716,2013,22.0,Rutgers,1.905,104.7798375,4.46,97.79,17.0,327.66,6.99,4.33,offense,backs_receivers,WR,0.0
717,2013,22.0,Southern Miss,1.9304,141.9744118,5.44,53.34,23.0,238.76,8.23,5.07,offense,offensive_lineman,OT,0.0
718,2019,22.0,Washington,1.7526,92.98643585,4.58,90.17,24.0,299.72,7.19,4.27,offense,backs_receivers,RB,1.0
719,2018,21.0,Penn St.,1.8796,91.62565874,,93.98,15.0,322.58,,4.32,defense,defensive_back,S,1.0
720,2009,23.0,Hawaii,1.905,105.2334298,4.9,,15.0,,,,special_teams,other_special,LS,1.0
721,2017,,Bucknell,2.0066,144.2423737,5.45,68.58,18.0,269.24,7.57,4.69,offense,offensive_lineman,OT,0.0
722,2011,23.0,Idaho,1.9304,112.9445001,4.78,,18.0,,,,offense,backs_receivers,TE,1.0
723,2012,21.0,Georgia,1.7526,82.55381134,4.44,,,,,,defense,defensive_back,CB,1.0
724,2013,21.0,Florida,1.8542,111.1301307,4.59,82.55,22.0,299.72,6.99,4.24,defense,line_backer,OLB,1.0
725,2019,22.0,Miami (FL),1.8542,95.2543977,4.45,102.87,13.0,330.2,7.12,4.12,defense,defensive_back,CB,1.0
726,2011,21.0,Central Michigan,1.8542,111.1301307,4.84,82.55,23.0,276.86,6.98,4.0,defense,line_backer,ILB,0.0
727,2017,21.0,Texas A&M,1.9558,120.6555704,4.76,91.44,18.0,312.42,7.03,4.38,defense,defensive_lineman,DE,1.0
728,2016,22.0,Mississippi,1.9304,137.4384881,5.17,63.5,19.0,259.08,7.85,4.89,offense,offensive_lineman,OT,1.0
729,2009,,Tennessee St.,1.905,150.5926668,5.22,62.23,29.0,228.6,,,offense,offensive_lineman,OT,0.0
730,2014,21.0,Georgia Tech,1.905,114.3052772,,,,,,,defense,line_backer,OLB,1.0
731,2010,21.0,San Jose St.,1.8796,115.6660544,4.86,,20.0,,,,defense,line_backer,OLB,0.0
732,2015,23.0,Stanford,1.9812,133.3561568,4.97,76.2,,281.94,7.2,4.19,defense,defensive_lineman,DE,1.0
733,2012,,Alabama,1.7272,84.36818082,4.51,85.09,,284.48,,,offense,backs_receivers,WR,0.0
734,2010,21.0,Utah,1.8796,104.7798375,4.71,,23.0,,,,defense,line_backer,OLB,1.0
735,2015,,Kansas St.,1.9304,144.2423737,5.25,60.96,20.0,251.46,,4.76,offense,offensive_lineman,C,0.0
736,2019,23.0,Northwestern,1.9304,100.6975061,,,,,,,offense,backs_receivers,QB,1.0
737,2011,22.0,Georgia,1.8796,112.0373154,4.87,90.17,23.0,294.64,7.13,4.4,offense,backs_receivers,FB,1.0
738,2016,22.0,Southern Utah,1.8796,98.42954429,4.65,96.52,22.0,322.58,6.93,4.18,defense,defensive_back,SS,1.0
739,2010,22.0,USC,1.8034,97.06876718,4.62,90.17,13.0,299.72,,,offense,backs_receivers,RB,0.0
740,2009,22.0,BYU,1.9304,152.8606287,5.32,,30.0,,,,offense,offensive_lineman,OG,0.0
741,2012,,Oregon,1.905,99.7903214,4.77,91.44,14.0,307.34,7.17,4.28,offense,backs_receivers,QB,0.0
742,2012,22.0,Alabama,1.8796,123.3771246,4.74,,22.0,,,,defense,defensive_lineman,DE,1.0
743,2013,22.0,Rutgers,1.8542,108.8621688,4.84,83.82,19.0,299.72,6.99,4.2,defense,line_backer,ILB,1.0
744,2016,22.0,San Jose St.,1.778,87.08973504,4.41,99.06,17.0,330.2,,,offense,backs_receivers,RB,1.0
745,2017,23.0,Alabama,1.905,140.6136347,5.19,68.58,,279.4,7.68,4.59,defense,defensive_lineman,DT,1.0
746,2011,22.0,Michigan St.,1.8288,88.45051215,4.54,,10.0,,,,defense,defensive_back,CB,1.0
747,2017,21.0,Houston,1.905,112.0373154,4.65,95.25,21.0,322.58,6.75,,defense,line_backer,OLB,1.0
748,2016,21.0,Ohio St.,1.905,136.5313034,5.17,68.58,21.0,251.46,8.06,4.79,defense,defensive_lineman,DT,1.0
749,2011,21.0,Alabama,1.9304,145.6031508,5.22,,23.0,,,,offense,offensive_lineman,OT,1.0
750,2009,22.0,Baylor,1.9558,140.1600423,5.09,60.96,33.0,243.84,7.53,4.69,offense,offensive_lineman,OT,1.0
751,2013,21.0,Stanford,2.032,117.9340162,4.86,78.74,17.0,287.02,7.09,4.57,offense,backs_receivers,TE,1.0
752,2011,23.0,LSU,1.9558,147.4175203,5.31,73.66,29.0,261.62,8.27,4.75,offense,offensive_lineman,OT,1.0
753,2017,22.0,Alabama,1.8288,103.8726527,,,,,,,defense,line_backer,ILB,1.0
754,2014,21.0,Minnesota,1.8288,90.26488163,4.47,86.36,25.0,297.18,6.9,4.07,defense,defensive_back,SS,1.0
755,2013,21.0,Ohio St.,1.8034,107.9549841,5.0,81.28,25.0,276.86,7.28,4.44,offense,backs_receivers,FB,0.0
756,2012,22.0,Florida St.,1.9812,145.1495584,5.33,68.58,28.0,254.0,8.15,4.99,offense,offensive_lineman,OT,1.0
757,2014,20.0,Texas A&M,1.9558,104.7798375,4.53,93.98,12.0,,7.08,4.26,offense,backs_receivers,WR,1.0
758,2014,21.0,Washington,1.7526,94.80080533,4.49,90.17,26.0,320.04,6.75,4.0,offense,backs_receivers,RB,1.0
759,2009,22.0,USC,1.905,110.2229459,4.64,88.9,30.0,304.8,6.84,4.22,defense,line_backer,OLB,1.0
760,2017,22.0,West. Michigan,1.905,94.80080533,,,,,,,offense,backs_receivers,WR,1.0
761,2012,21.0,Notre Dame,1.778,101.1510985,4.58,,20.0,,,,offense,backs_receivers,RB,0.0
762,2014,22.0,California,1.9304,116.5732391,4.87,80.01,16.0,294.64,7.23,4.47,offense,backs_receivers,TE,1.0
763,2014,24.0,Missouri,1.8796,118.3876086,4.91,64.77,17.0,289.56,7.8,4.7,defense,defensive_lineman,DE,1.0
764,2010,21.0,UNLV,1.905,134.7169339,5.21,66.04,35.0,266.7,7.5,4.73,offense,offensive_lineman,C,1.0
765,2016,22.0,Louisiana Tech,1.9304,106.1406146,4.56,81.28,,309.88,7.19,4.25,offense,backs_receivers,QB,1.0
766,2015,21.0,Texas,1.8796,144.695966,5.05,74.93,26.0,248.92,7.84,4.59,defense,defensive_lineman,DT,1.0
767,2013,21.0,Oregon St.,1.8288,86.63614267,4.54,77.47,8.0,299.72,6.87,4.18,defense,defensive_back,CB,1.0
768,2009,23.0,Iowa,1.9558,138.7992652,5.23,62.23,23.0,228.6,7.59,4.7,offense,offensive_lineman,OG,1.0
769,2019,22.0,Washington St.,1.8542,102.0582833,4.97,85.09,,294.64,7.14,4.45,offense,backs_receivers,QB,1.0
770,2010,22.0,SMU,1.8034,84.36818082,4.4,100.33,12.0,320.04,6.64,4.1,offense,backs_receivers,WR,1.0
771,2017,21.0,Toledo,1.778,97.97595192,4.62,92.71,18.0,302.26,,,offense,backs_receivers,RB,1.0
772,2011,,Boston Col.,2.032,142.8815966,5.34,,,,,,offense,offensive_lineman,OT,0.0
773,2017,22.0,Kutztown Pennsylvania,1.905,140.1600423,5.36,68.58,21.0,259.08,8.13,4.73,offense,offensive_lineman,OG,1.0
774,2012,22.0,Texas A&M,1.778,93.44002822,4.4,82.55,21.0,289.56,7.17,,offense,backs_receivers,RB,1.0
775,2016,23.0,Utah,1.8034,99.33672903,4.56,,22.0,,,,offense,backs_receivers,RB,1.0
776,2015,22.0,Miami (OH),1.8034,88.45051215,4.57,92.71,14.0,309.88,7.1,4.28,defense,defensive_back,CB,1.0
777,2018,21.0,Tennessee,1.778,97.97595192,,88.9,15.0,304.8,7.13,4.51,offense,backs_receivers,RB,1.0
778,2017,,Coastal Carolina,1.7018,94.34721296,4.48,86.36,20.0,304.8,,,offense,backs_receivers,RB,0.0
779,2016,,Sam Houston St.,1.9304,94.80080533,4.98,,,,,,special_teams,kicking_specialist,P,0.0
780,2018,,USC,1.8034,92.98643585,4.65,92.71,,,,,offense,backs_receivers,RB,0.0
781,2017,,California,1.8796,110.2229459,5.3,64.77,,251.46,,,special_teams,other_special,LS,0.0
782,2010,21.0,UCLA,1.778,85.72895793,4.52,81.28,11.0,294.64,6.7,4.12,defense,defensive_back,CB,1.0
783,2011,,Washington,1.8288,95.70799007,4.68,77.47,17.0,289.56,6.98,4.15,defense,defensive_back,SS,0.0
784,2016,22.0,Texas Tech,1.9558,143.3351889,5.16,,18.0,,,,offense,offensive_lineman,OT,1.0
785,2010,22.0,Ohio St.,1.9558,132.448972,5.02,,19.0,,,,defense,defensive_lineman,DT,1.0
786,2015,,Prairie View,1.9304,112.4909078,4.99,80.01,,287.02,7.3,4.51,offense,backs_receivers,QB,0.0
787,2014,,BYU,1.8542,92.98643585,4.67,81.28,13.0,289.56,6.47,3.95,defense,defensive_back,SS,0.0
788,2012,21.0,Illinois,1.9304,118.3876086,4.68,81.28,27.0,299.72,7.17,4.53,defense,defensive_lineman,DE,1.0
789,2018,,Florida St.,1.9304,111.583723,4.65,97.79,,309.88,,,defense,line_backer,OLB,0.0
790,2009,23.0,SMU,1.8796,102.0582833,4.7,,25.0,269.24,6.91,4.06,offense,backs_receivers,QB,1.0
791,2013,23.0,UCLA,1.778,92.98643585,4.49,80.01,18.0,292.1,6.89,4.31,offense,backs_receivers,RB,1.0
792,2010,,Missouri,1.9304,138.3456729,5.31,64.77,26.0,231.14,7.62,4.93,offense,offensive_lineman,OG,0.0
793,2019,21.0,Stanford,1.9558,115.6660544,4.92,81.28,15.0,274.32,7.08,4.47,offense,backs_receivers,TE,1.0
794,2012,22.0,Missouri,1.9558,114.3052772,4.52,91.44,21.0,332.74,7.03,4.32,offense,backs_receivers,TE,1.0
795,2010,23.0,Nebraska,1.8288,111.1301307,4.65,80.01,,269.24,7.16,4.43,defense,line_backer,ILB,1.0
796,2018,23.0,South Florida,1.9304,93.44002822,4.37,77.47,15.0,314.96,,,offense,backs_receivers,WR,1.0
797,2019,,Wake Forest,1.7018,78.47148001,,,,,,,offense,backs_receivers,WR,0.0
798,2014,22.0,Tennessee,1.9558,143.3351889,5.16,62.23,25.0,248.92,7.87,5.16,offense,offensive_lineman,OG,1.0
799,2018,21.0,Notre Dame,1.9558,97.06876718,4.48,,20.0,,,,offense,backs_receivers,WR,1.0
800,2012,23.0,Alabama,1.8288,83.46099608,4.52,86.36,11.0,297.18,,,offense,backs_receivers,WR,0.0
801,2013,21.0,Arkansas,1.905,141.5208194,4.95,,27.0,,,,offense,offensive_lineman,OG,0.0
802,2013,23.0,North Carolina St.,1.8034,94.80080533,4.44,99.06,,340.36,,4.07,defense,defensive_back,SS,1.0
803,2011,21.0,Boise St.,1.7526,85.72895793,4.5,85.09,13.0,289.56,6.66,4.12,defense,defensive_back,CB,1.0
804,2017,21.0,Colorado,1.8288,91.62565874,4.43,87.63,16.0,335.28,6.81,4.14,defense,defensive_back,CB,1.0
805,2012,22.0,South Dakota,1.9558,142.4280042,5.01,76.2,20.0,274.32,7.59,4.6,offense,offensive_lineman,OT,1.0
806,2015,23.0,Virginia Tech,1.9812,138.3456729,5.04,85.09,24.0,287.02,7.72,4.56,offense,offensive_lineman,OT,1.0
807,2010,21.0,Georgia Tech,1.8542,94.80080533,4.51,,16.0,,,,defense,defensive_back,FS,1.0
808,2009,22.0,Ball St.,1.9304,147.4175203,5.29,77.47,23.0,248.92,7.68,4.75,offense,offensive_lineman,OT,1.0
809,2015,23.0,North Dakota St.,1.8288,98.42954429,4.62,101.6,15.0,317.5,7.15,4.25,offense,backs_receivers,RB,0.0
810,2016,22.0,Mississippi St.,1.8034,82.55381134,4.45,,,,,,defense,defensive_back,CB,1.0
811,2019,23.0,West Virginia,1.905,121.1091628,4.89,78.74,24.0,297.18,7.18,4.38,offense,backs_receivers,TE,1.0
812,2017,22.0,Western Kentucky,1.8034,92.07925111,4.5,85.09,13.0,335.28,6.57,4.21,offense,backs_receivers,WR,1.0
813,2011,21.0,Nebraska,1.8034,94.34721296,4.5,78.74,13.0,279.4,,,defense,defensive_back,SS,1.0
814,2017,21.0,Northwestern,1.8542,107.9549841,4.65,77.47,23.0,294.64,7.23,4.34,defense,line_backer,ILB,1.0
815,2013,22.0,Missouri,1.8796,133.3561568,5.02,81.28,30.0,294.64,,,defense,defensive_lineman,DT,1.0
816,2017,22.0,UCLA,1.8288,104.7798375,4.7,80.01,17.0,304.8,,,defense,line_backer,ILB,1.0
817,2014,22.0,Maine,1.778,81.6466266,4.44,99.06,9.0,,6.81,4.19,defense,defensive_back,CB,1.0
818,2013,22.0,Florida St.,1.7018,87.08973504,4.42,,21.0,,,,offense,backs_receivers,RB,1.0
819,2015,23.0,Louisville,1.8796,106.1406146,4.63,,17.0,,,,offense,backs_receivers,RB,0.0
820,2017,21.0,USC,1.8542,94.34721296,,,21.0,,,,offense,backs_receivers,RB,0.0
821,2010,22.0,Penn St.,1.9558,137.8920805,5.03,73.66,26.0,269.24,7.22,4.59,defense,defensive_lineman,DT,1.0
822,2017,22.0,Washington St.,1.8034,91.62565874,4.55,78.74,12.0,294.64,6.87,4.21,defense,defensive_back,SS,1.0
823,2013,22.0,Massachusetts,1.9304,142.4280042,5.14,72.39,,264.16,,4.87,offense,offensive_lineman,OG,0.0
824,2013,22.0,Central Michigan,2.0066,138.7992652,5.05,72.39,27.0,294.64,7.59,4.44,offense,offensive_lineman,OT,1.0
825,2018,22.0,Oklahoma,1.8542,97.52235955,4.84,73.66,,281.94,7.0,4.28,offense,backs_receivers,QB,1.0
826,2013,23.0,Oregon,1.778,92.53284348,4.64,,27.0,,,,defense,defensive_back,FS,1.0
827,2011,23.0,Nebraska,1.905,123.830717,4.78,,,,,,defense,defensive_lineman,DE,0.0
828,2013,21.0,Vanderbilt,1.7272,97.97595192,4.55,83.82,27.0,309.88,6.7,4.17,offense,backs_receivers,RB,1.0
829,2011,22.0,Washington,1.8796,104.7798375,4.51,88.9,,304.8,6.77,4.12,offense,backs_receivers,QB,1.0
830,2014,21.0,Tennessee,1.9812,141.0672271,5.26,73.66,22.0,261.62,7.42,4.56,offense,offensive_lineman,OT,1.0
831,2010,23.0,TCU,1.905,107.0477993,5.08,,,,,,special_teams,other_special,LS,0.0
832,2012,22.0,Texas A&M,1.7526,92.98643585,,,,,,,special_teams,kicking_specialist,K,1.0
833,2013,24.0,California (PA),1.8288,92.07925111,4.62,92.71,,312.42,6.97,4.27,defense,defensive_back,FS,0.0
834,2012,22.0,Southern Miss,1.8796,99.33672903,4.69,78.74,,276.86,6.73,4.11,offense,backs_receivers,QB,0.0
835,2010,22.0,San Jose St.,1.905,109.7693535,4.76,87.63,22.0,297.18,7.13,4.42,defense,line_backer,OLB,0.0
836,2010,,Minnesota,1.8288,105.2334298,4.59,101.6,21.0,312.42,7.3,4.43,defense,line_backer,OLB,0.0
837,2016,23.0,Baylor,2.032,130.1810102,4.96,81.28,23.0,312.42,7.53,4.56,defense,defensive_lineman,DE,0.0
838,2011,22.0,Miami (FL),1.8542,79.83225712,4.28,85.09,5.0,307.34,6.97,4.09,defense,defensive_back,CB,1.0
839,2009,,Baylor,1.9304,139.70645,5.48,57.15,18.0,218.44,8.67,5.42,offense,offensive_lineman,OG,0.0
840,2009,,Notre Dame,1.905,138.7992652,5.09,86.36,26.0,276.86,,5.07,offense,offensive_lineman,OG,0.0
841,2010,21.0,SMU,1.7526,87.99691978,4.53,91.44,14.0,297.18,,,offense,backs_receivers,RB,0.0
842,2017,23.0,Utah,1.9558,140.1600423,,,27.0,,,,offense,offensive_lineman,OT,1.0
843,2014,21.0,Western Kentucky,1.778,102.0582833,4.82,74.93,20.0,269.24,7.24,4.49,offense,backs_receivers,RB,0.0
844,2017,,William & Mary,2.0066,145.6031508,5.61,66.04,18.0,261.62,8.35,5.17,offense,offensive_lineman,OT,0.0
845,2010,21.0,Fresno St.,1.8034,100.2439138,4.43,92.71,26.0,304.8,7.2,4.54,offense,backs_receivers,RB,0.0
846,2009,23.0,Virginia Tech,1.8034,89.81128926,4.46,85.09,,299.72,6.68,3.98,defense,defensive_back,CB,1.0
847,2014,22.0,Stanford,1.8542,93.89362059,4.57,82.55,15.0,297.18,,,defense,defensive_back,FS,1.0
848,2018,21.0,Weber St.,1.8288,81.6466266,4.5,83.82,17.0,299.72,7.03,4.28,defense,defensive_back,CB,1.0
849,2010,21.0,Kentucky,1.8542,117.0268315,4.99,73.66,31.0,,,,defense,line_backer,ILB,0.0
850,2019,,South Alabama,1.905,97.52235955,4.63,82.55,16.0,302.26,,4.66,offense,backs_receivers,WR,0.0
851,2009,22.0,Georgia Tech,2.0066,120.6555704,4.61,97.79,28.0,325.12,7.42,4.37,defense,defensive_lineman,DE,1.0
852,2010,22.0,Utah,1.8288,86.63614267,4.56,93.98,15.0,289.56,6.95,4.38,offense,backs_receivers,WR,1.0
853,2014,22.0,South Carolina,1.8288,93.44002822,4.66,86.36,,294.64,7.07,4.33,offense,backs_receivers,QB,0.0
854,2019,,North Carolina St.,1.905,138.7992652,,80.01,23.0,281.94,7.75,4.82,offense,offensive_lineman,OT,0.0
855,2016,21.0,Temple,1.7526,83.00740371,4.46,87.63,9.0,299.72,6.8,3.93,defense,defensive_back,CB,1.0
856,2015,,Fresno St.,1.8542,86.63614267,4.64,81.28,13.0,274.32,7.15,4.36,offense,backs_receivers,WR,0.0
857,2017,22.0,Alabama,1.9812,113.8516849,4.51,76.2,22.0,307.34,6.85,4.16,offense,backs_receivers,TE,1.0
858,2018,23.0,South Florida,1.8288,142.4280042,5.16,66.04,35.0,254.0,7.77,4.79,defense,defensive_lineman,DT,1.0
859,2015,23.0,Newberry,1.905,111.1301307,4.61,93.98,20.0,307.34,7.49,4.38,defense,line_backer,OLB,1.0
860,2012,22.0,Miami (FL),1.9558,99.33672903,4.37,83.82,17.0,317.5,7.08,,offense,backs_receivers,WR,1.0
861,2015,22.0,Ala-Birmingham,1.778,70.76040972,4.28,91.44,,322.58,7.02,4.15,offense,backs_receivers,WR,1.0
862,2016,22.0,Purdue,1.8034,87.08973504,4.33,88.9,19.0,292.1,7.03,4.19,defense,defensive_back,CB,1.0
863,2019,,Texas,1.8796,91.62565874,4.57,93.98,14.0,317.5,6.76,4.15,defense,defensive_back,CB,0.0
864,2014,23.0,South Dakota,1.9304,113.3980925,4.95,81.28,24.0,294.64,6.64,4.15,defense,line_backer,OLB,1.0
865,2014,,Cornell,1.9304,101.1510985,5.26,64.77,,266.7,7.14,4.36,offense,backs_receivers,QB,0.0
866,2009,,Tennessee,1.8796,134.7169339,5.08,,24.0,,,,offense,offensive_lineman,OG,0.0
867,2012,21.0,Michigan,1.8542,138.7992652,4.8,85.09,36.0,287.02,7.19,4.25,defense,defensive_lineman,DT,1.0
868,2013,,Temple,1.7272,94.34721296,4.68,82.55,19.0,287.02,6.95,4.18,offense,backs_receivers,RB,0.0
869,2013,23.0,Georgia,1.8796,111.1301307,4.74,,,,,,defense,line_backer,OLB,1.0
870,2013,22.0,Boston Col.,1.9558,115.212462,4.99,85.09,17.0,279.4,7.48,4.5,offense,backs_receivers,TE,0.0
871,2019,21.0,Stanford,1.8542,90.718474,4.72,83.82,,297.18,,,special_teams,kicking_specialist,P,1.0
872,2011,22.0,Ohio St.,1.8034,99.7903214,4.4,87.63,22.0,287.02,6.98,4.25,offense,backs_receivers,RB,0.0
873,2012,23.0,Clemson,1.8034,85.72895793,4.33,93.98,15.0,309.88,6.6,4.06,defense,defensive_back,CB,1.0
874,2015,22.0,Texas-El Paso,1.9812,119.2947933,4.98,77.47,19.0,279.4,7.46,4.54,offense,backs_receivers,TE,0.0
875,2012,23.0,Arkansas St.,1.8796,91.62565874,4.48,77.47,12.0,309.88,7.0,4.29,defense,defensive_back,SS,0.0
876,2010,22.0,Troy,1.8796,116.5732391,4.92,83.82,,292.1,7.23,4.53,defense,line_backer,OLB,1.0
877,2014,21.0,Fresno St.,1.8542,96.16158244,4.56,100.33,14.0,312.42,6.82,4.3,offense,backs_receivers,WR,1.0
878,2015,23.0,Iowa,1.9812,141.9744118,5.31,81.28,17.0,256.54,7.84,4.77,offense,offensive_lineman,OT,1.0
879,2010,22.0,Oklahoma,1.8542,103.8726527,4.59,105.41,27.0,314.96,,,defense,line_backer,OLB,1.0
880,2014,23.0,Nebraska,1.9558,145.1495584,5.16,,,,,,offense,offensive_lineman,OG,1.0
881,2016,22.0,Temple,1.905,135.6241186,5.03,71.12,32.0,274.32,7.78,4.71,defense,defensive_lineman,DT,1.0
882,2019,23.0,Rutgers,1.8542,93.44002822,4.48,,14.0,317.5,,,defense,defensive_back,S,1.0
883,2013,22.0,LSU,1.9304,109.3157612,4.58,93.98,,325.12,6.84,4.39,defense,line_backer,OLB,1.0
884,2015,23.0,Missouri,1.8796,117.9340162,4.9,,,,,,defense,line_backer,OLB,1.0
885,2018,22.0,North Carolina,1.8034,90.718474,4.54,88.9,18.0,299.72,6.9,4.28,defense,defensive_back,CB,1.0
886,2012,22.0,Iowa,1.8288,131.9953797,4.84,,,,,,defense,defensive_lineman,DT,1.0
887,2016,23.0,Texas A&M,1.8034,89.35769689,4.37,77.47,18.0,299.72,6.85,4.19,defense,defensive_back,CB,1.0
888,2017,22.0,Penn St.,1.905,118.3876086,4.9,71.12,20.0,266.7,7.21,4.41,defense,defensive_lineman,DE,0.0
889,2009,22.0,Illinois,1.8796,118.3876086,4.84,83.82,27.0,292.1,7.38,4.45,defense,defensive_lineman,DE,1.0
890,2018,22.0,Ohio St.,1.9558,128.3666407,4.82,81.28,25.0,,,,defense,defensive_lineman,DE,1.0
891,2011,21.0,Utah,1.8288,86.1825503,4.5,81.28,18.0,299.72,6.93,4.07,defense,defensive_back,CB,1.0
892,2013,22.0,South Carolina,1.905,117.0268315,4.94,80.01,,294.64,7.12,4.45,offense,backs_receivers,TE,1.0
893,2017,22.0,Clemson,1.778,87.54332741,4.61,78.74,13.0,294.64,7.19,4.49,offense,backs_receivers,WR,0.0
894,2016,22.0,Illinois,1.905,88.90410452,4.67,83.82,,322.58,7.4,4.28,offense,backs_receivers,WR,0.0
895,2010,21.0,Kansas St.,1.8034,85.27536556,4.5,92.71,2.0,309.88,6.74,4.07,defense,defensive_back,CB,1.0
896,2009,23.0,Michigan,1.8796,116.1196467,4.95,76.2,21.0,271.78,7.56,4.6,defense,defensive_lineman,DE,0.0
897,2012,22.0,Nebraska,1.9304,126.5522712,4.91,78.74,,264.16,7.47,4.4,defense,defensive_lineman,DE,1.0
898,2011,22.0,Florida Atlantic,1.9558,112.4909078,4.46,93.98,22.0,297.18,6.9,4.21,offense,backs_receivers,TE,1.0
899,2011,23.0,Hawaii,1.778,90.26488163,4.42,,19.0,,,,offense,backs_receivers,WR,1.0
900,2012,22.0,Boise St.,1.8288,89.35769689,4.82,68.58,,251.46,7.41,4.56,offense,backs_receivers,QB,0.0
901,2014,22.0,Vanderbilt,1.9304,93.44002822,4.73,,12.0,,,,offense,backs_receivers,WR,0.0
902,2016,22.0,West Virginia,1.778,92.98643585,4.57,,,,,,defense,defensive_back,SS,1.0
903,2013,22.0,Baylor,1.8034,92.53284348,4.46,85.09,20.0,302.26,7.1,4.38,offense,backs_receivers,WR,0.0
904,2015,23.0,Tennessee St.,1.9558,147.8711126,5.44,69.85,,238.76,8.1,4.91,offense,offensive_lineman,OG,1.0
905,2012,22.0,Clemson,1.9304,117.4804238,4.67,82.55,19.0,304.8,7.19,4.25,defense,defensive_lineman,DE,1.0
906,2019,22.0,South Carolina,1.9558,143.7887813,5.23,67.31,20.0,261.62,7.95,4.92,offense,offensive_lineman,OT,1.0
907,2018,23.0,Ohio St.,1.905,112.0373154,4.81,83.82,,297.18,7.28,4.51,offense,backs_receivers,TE,0.0
908,2019,,Michigan,1.8034,88.90410452,4.45,100.33,15.0,304.8,6.45,3.97,defense,defensive_back,CB,0.0
909,2010,22.0,USC,1.905,104.3262451,4.31,104.14,24.0,317.5,,,defense,defensive_back,FS,1.0
910,2011,,Wisconsin,1.7526,87.54332741,4.54,85.09,15.0,304.8,7.23,,defense,defensive_back,CB,0.0
911,2011,22.0,Stanford,1.8542,139.70645,5.28,60.96,30.0,256.54,7.54,4.54,defense,defensive_lineman,DT,1.0
912,2016,21.0,LSU,1.9558,147.8711126,5.57,60.96,25.0,241.3,8.04,4.9,offense,offensive_lineman,OT,1.0
913,2016,21.0,Massachusetts,1.8796,87.99691978,4.55,85.09,11.0,289.56,,,offense,backs_receivers,WR,1.0
914,2016,22.0,Missouri,1.8796,136.9848957,5.33,72.39,24.0,243.84,7.52,4.69,offense,offensive_lineman,C,1.0
915,2019,21.0,Mississippi,1.905,103.4190604,4.33,102.87,27.0,340.36,7.38,4.5,offense,backs_receivers,WR,1.0
916,2013,23.0,Arkansas,1.8796,97.52235955,4.95,72.39,,284.48,7.22,4.39,offense,backs_receivers,QB,1.0
917,2009,22.0,Georgia Tech,1.8288,89.35769689,4.59,90.17,24.0,309.88,,,defense,defensive_back,CB,0.0
918,2017,,Texas-El Paso,1.9304,119.7483857,4.97,71.12,18.0,276.86,7.55,4.59,offense,backs_receivers,TE,0.0
919,2016,23.0,USC,1.8034,111.583723,4.68,81.28,26.0,274.32,,,offense,backs_receivers,FB,0.0
920,2012,,North Carolina,1.7526,91.62565874,4.53,90.17,18.0,289.56,6.94,4.06,defense,defensive_back,CB,0.0
921,2016,22.0,Alabama,1.9304,141.0672271,5.03,76.2,26.0,261.62,7.58,4.59,offense,offensive_lineman,C,1.0
922,2010,22.0,Texas,1.905,138.3456729,4.84,85.09,30.0,289.56,7.61,4.71,defense,defensive_lineman,DT,1.0
923,2009,21.0,USC,1.9558,101.1510985,4.59,,,,,,offense,backs_receivers,WR,1.0
924,2014,22.0,East. Illinois,1.8796,102.5118756,4.97,77.47,,279.4,7.04,4.26,offense,backs_receivers,QB,1.0
925,2018,20.0,Ohio St.,1.778,86.63614267,4.32,99.06,16.0,345.44,,,defense,defensive_back,CB,1.0
926,2016,23.0,Wisconsin,2.0066,143.3351889,5.54,69.85,19.0,251.46,8.38,4.97,offense,offensive_lineman,OT,0.0
